id,name,salary
987,Jerry Cox,9870000
988,Janet Vail,9880000
989,John Gillett,9890000
990,Horacio Burnett,9900000
991,Mike Washington,9910000
992,Madge Glidewell,9920000
993,Glynda Veney,9930000
994,Gregg Herold,9940000
995,Mary Suggett,9950000
996,Lidia Messina,9960000
997,Aaron Helder,9970000
998,William Meyers,9980000
999,Quinton Jones,9990000
1000,Toni Rangel,10000000
1001,Jose Kellison,10010000
1002,Charles Jackson,10020000
1003,Everett Hill,10030000
1004,Deborah Hiltner,10040000
1005,George Coyle,10050000
1006,Travis Link,10060000
1007,Wallace Bright,10070000
1008,Jesus Moorefield,10080000
1009,Sam Pickard,10090000
1010,Ashley Pinson,10100000
1011,David Murillo,10110000
1012,Lois Selby,10120000
1013,Etta Peterson,10130000
1014,Jonathan Musick,10140000
1015,William Campbell,10150000
1016,Bryant Downing,10160000
1017,Lester Smith,10170000
1018,Floyd Brooks,10180000
1019,Leslie Liv,10190000
1020,Latasha Haaf,10200000
1021,Sonya Giorgio,10210000
1022,Violet Nemeth,10220000
1023,Charlotte Stewart,10230000
1024,Maria Rojas,10240000
1025,Melinda Leavitt,10250000
1026,Kyle Gibbs,10260000
1027,Benjamin Brown,10270000
1028,Angela Davies,10280000
1029,Richard Waters,10290000
1030,Agnes Ibarra,10300000
1031,Julio Stewart,10310000
1032,Frankie Thomas,10320000
1033,Guy Carbo,10330000
1034,Margaret Bernat,10340000
1035,James Lee,10350000
1036,Gloria Rodriguez,10360000
1037,Robert Haynes,10370000
1038,Steven Rosa,10380000
1039,Bruce Rhoades,10390000
1040,Inocencia Googe,10400000
1041,Shawn Nabb,10410000
1042,Marion Guernsey,10420000
1043,Jesus Adkins,10430000
1044,Sarah Felix,10440000
1045,Jeannette Campbell,10450000
1046,Jacob Bender,10460000
1047,Heather Campbell,10470000
1048,Harry Goulding,10480000
1049,Earl Ali,10490000
1050,Kerry Steele,10500000
1051,Darlene Coke,10510000
1052,Richard Caldera,10520000
1053,Samuel Cole,10530000
1054,Mildred Barboza,10540000
1055,Virginia Goodman,10550000
1056,Joan Clennon,10560000
1057,Amanda Martinez,10570000
1058,Jose Sizemore,10580000
1059,Deanna Earlywine,10590000
1060,Angel Martin,10600000
1061,Audrey Lininger,10610000
1062,Jason Smith,10620000
1063,Leslie Webster,10630000
1064,Clifton Reynolds,10640000
1065,Alicia Coleman,10650000
1066,Andrew Toscano,10660000
1067,Jose Leach,10670000
1068,Olivia Ellison,10680000
1069,Thelma Hunt,10690000
1070,Sean Reveal,10700000
1071,Micheal Dacosta,10710000
1072,James Woods,10720000
1073,Tara Nasser,10730000
1074,Raye Martin,10740000
1075,Randy Quesada,10750000
1076,Ruben Blount,10760000
1077,Brian Woytowich,10770000
1078,Tim Hankins,10780000
1079,Deborah Samuels,10790000
1080,Katherine Melody,10800000
1081,Guy Henderson,10810000
1082,Laura Lemons,10820000
1083,Maurine Marty,10830000
1084,Maria Perona,10840000
1085,James Mejia,10850000
1086,Kathy Alexander,10860000
1087,Charlie Reed,10870000
1088,Jim Avalos,10880000
1089,Richard Curtis,10890000
1090,Arthur Rappa,10900000
1091,Shirley Brown,10910000
1092,Nicole Baron,10920000
1093,Benjamin Chambers,10930000
1094,Annie Cardenas,10940000
1095,John Wilson,10950000
1096,Ray Hankins,10960000
1097,Shawn Berry,10970000
1098,James Mcdaniel,10980000
1099,Richard Loveless,10990000
1100,Vincent Steel,11000000
1101,Maria Landreth,11010000
1102,Arthur Gries,11020000
1103,Lionel Delaney,11030000
1104,Beth Molinar,11040000
1105,Brian Silbert,11050000
1106,Sally Stevens,11060000
1107,John Aguilar,11070000
1108,Frank Webb,11080000
1109,Jeff Beavers,11090000
1110,Elizabeth Gaston,11100000
1111,Andrea Hagen,11110000
1112,Delia Lucero,11120000
1113,Paul Hornbuckle,11130000
1114,Andrea Martin,11140000
1115,Mary Hyatt,11150000
1116,Ray Kimple,11160000
1117,Nicole Gentes,11170000
1118,Mackenzie Peters,11180000
1119,Bernice Arredondo,11190000
1120,John Lind,11200000
1121,Sara Struble,11210000
1122,Joseph Deiss,11220000
1123,Sandra Bowen,11230000
1124,Daryl Rutherford,11240000
1125,David Tomasino,11250000
1126,Austin Pierce,11260000
1127,Cary Davis,11270000
1128,Barbara Borovec,11280000
1129,Rosario Harris,11290000
1130,Robert Hilton,11300000
1131,Angela Roberts,11310000
1132,Maria Nash,11320000
1133,Linda Sims,11330000
1134,Anne Brown,11340000
1135,Lisa Webb,11350000
1136,Jack Smith,11360000
1137,William Platt,11370000
1138,Jo Augenstein,11380000
1139,Mary Templeton,11390000
1140,Martha Walck,11400000
1141,Pete Warren,11410000
1142,Judith Zorn,11420000
1143,George Johnson,11430000
1144,William Haslam,11440000
1145,Catherine Hundley,11450000
1146,Rebecca Melancon,11460000
1147,Cynthia Levy,11470000
1148,Robert Leonhart,11480000
1149,Kenneth Douglas,11490000
1150,Kristy Broyles,11500000
1151,John Byrd,11510000
1152,Grace Sorrells,11520000
1153,Lisa Jones,11530000
1154,Timothy Mealy,11540000
1155,Edna Lauzon,11550000
1156,Natasha Weigel,11560000
1157,Charlotte Brueggeman,11570000
1158,Elizbeth Serrano,11580000
1159,Ima Barnett,11590000
1160,Ethel Drummond,11600000
1161,Jerry Fears,11610000
1162,Jennifer Fain,11620000
1163,John Gomez,11630000
1164,Lucas Martinez,11640000
1165,Stephanie Arriaga,11650000
1166,Roxie Everett,11660000
1167,Alfred Sparrow,11670000
1168,Harold Longoria,11680000
1169,Janice Jordan,11690000
1170,Krystal Maddox,11700000
1171,Pete Heinzen,11710000
1172,Stephen Mason,11720000
1173,Maria Barnes,11730000
1174,Dorothy Rosado,11740000
1175,Brandon Torrie,11750000
1176,Steven Brown,11760000
1177,Kathleen Buckles,11770000
1178,April Oconnell,11780000
1179,Marlon Meinke,11790000
1180,Brooks Adair,11800000
1181,Jeffrey Sjolander,11810000
1182,Jeffrey Barnhart,11820000
1183,Elaine Stephenson,11830000
1184,Regina Boyd,11840000
1185,Gerard Penoyer,11850000
1186,Mable Smoke,11860000
1187,Valentine Tippetts,11870000
1188,Amparo Bueter,11880000
1189,Louis Penatac,11890000
1190,Bill Jessica,11900000
1191,Eileen Wilson,11910000
1192,Blanche Biederman,11920000
1193,Wanda Dunn,11930000
1194,Michael Deaton,11940000
1195,Patrick Treadway,11950000
1196,Edward Thompson,11960000
1197,Timothy Frenette,11970000
1198,Marian Langston,11980000
1199,Felicia Pearson,11990000
1200,Filomena Marino,12000000
1201,Nicholas Gullixson,12010000
1202,James Seiter,12020000
1203,Kurt Shipp,12030000
1204,Craig Behanna,12040000
1205,Chris Jaramillo,12050000
1206,Debra Garrido,12060000
1207,Albert Howell,12070000
1208,Annie Wilson,12080000
1209,Harold Mason,12090000
1210,Robin Lindahl,12100000
1211,Carlos Wible,12110000
1212,Brenda Rabideau,12120000
1213,Edward Tate,12130000
1214,Ana Reed,12140000
1215,Marisa Tamburo,12150000
1216,Karen Nagy,12160000
1217,Margaret Brown,12170000
1218,Michael Epley,12180000
1219,Daniel Baskett,12190000
1220,Jacinto Venhorst,12200000
1221,Edmond Follmer,12210000
1222,Heather Fox,12220000
1223,Martha Fuller,12230000
1224,Mark Valcarcel,12240000
1225,James Buckley,12250000
1226,Jill Johnson,12260000
1227,Peggy Plaza,12270000
1228,James Dalton,12280000
1229,John Salinas,12290000
1230,Peggy Sasser,12300000
1231,Johnnie Isenberg,12310000
1232,Maricruz Garcia,12320000
1233,Frank Garrison,12330000
1234,Rebecca Tracy,12340000
1235,Megan Flynn,12350000
1236,Beverly Whitehurst,12360000
1237,Joshua Arthur,12370000
1238,William Perrodin,12380000
1239,Bonnie Lail,12390000
1240,Sheena Taylor,12400000
1241,Amber Johnson,12410000
1242,Virginia Rockwell,12420000
1243,Anne Campbell,12430000
1244,Elizabeth Bush,12440000
1245,Beatrice Sykes,12450000
1246,Rose Garrett,12460000
1247,Allen Prottsman,12470000
1248,Julie Mcwhirt,12480000
1249,Pauline Rogers,12490000
1250,Joel Goodwin,12500000
1251,Sabrina Lindeman,12510000
1252,Brandon Mace,12520000
1253,Tami Liang,12530000
1254,Richard Smith,12540000
1255,Violet Boland,12550000
1256,Jennifer Peterson,12560000
1257,Mark Benton,12570000
1258,Robert Hurd,12580000
1259,Jeffrey Moran,12590000
1260,Robert Jones,12600000
1261,Margaret Dibello,12610000
1262,Laura Wesolowski,12620000
1263,Betty Griffin,12630000
1264,John Hawkins,12640000
1265,James Baldwin,12650000
1266,John Fraser,12660000
1267,George Miller,12670000
1268,Paul Centeno,12680000
1269,Kathleen Bridgman,12690000
1270,Hans Lewis,12700000
1271,Karen Arsenault,12710000
1272,Arthur Jones,12720000
1273,Thelma Heacock,12730000
1274,Leslie Hamrick,12740000
1275,John Massey,12750000
1276,Betty Farina,12760000
1277,Ruth Bassett,12770000
1278,Mary Sabir,12780000
1279,Carl Taggart,12790000
1280,Janet Thornton,12800000
1281,Joshua Cowan,12810000
1282,Judi Colon,12820000
1283,Gina Franco,12830000
1284,James Cruz,12840000
1285,Jacob Herren,12850000
1286,Jeannie Pierre,12860000
1287,Wanda Marinese,12870000
1288,Judith Seidt,12880000
1289,Amanda Gambrell,12890000
1290,Kermit Paynter,12900000
1291,Sergio Nguyen,12910000
1292,Milford Plaisted,12920000
1293,Carol Gonsalves,12930000
1294,Rita Flanagan,12940000
1295,Danny Hathaway,12950000
1296,Grace Ortega,12960000
1297,Cathy English,12970000
1298,Leroy Fitzwater,12980000
1299,Thelma Hook,12990000
1300,Christopher Ross,13000000
1301,Lynn White,13010000
1302,Linda Moreland,13020000
1303,Joseph Hetzler,13030000
1304,Karen Budney,13040000
1305,Eileen Moses,13050000
1306,Cassandra Alexander,13060000
1307,Virgie Wood,13070000
1308,Arthur Bezio,13080000
1309,Mark Davis,13090000
1310,Christian Sloane,13100000
1311,Claude Hoffman,13110000
1312,Richard Hendrickson,13120000
1313,William Valentine,13130000
1314,Vincent Lawler,13140000
1315,Hattie Gillum,13150000
1316,Sharon Johnson,13160000
1317,Thomas Fuentes,13170000
1318,Charles Huttar,13180000
1319,Phyllis Lemme,13190000
1320,Lisa Yarbrough,13200000
1321,Mary Mcdonald,13210000
1322,Phil Woody,13220000
1323,Deborah Livermore,13230000
1324,George Latus,13240000
1325,Jesus Takacs,13250000
1326,William Charon,13260000
1327,Gerald Morales,13270000
1328,Aaron Tangri,13280000
1329,Kyle Behrens,13290000
1330,Lu Feagin,13300000
1331,Catherine Gilderman,13310000
1332,Bryan Griswold,13320000
1333,Frances Bromley,13330000
1334,Pilar Chen,13340000
1335,Glen Richardson,13350000
1336,Michael Davis,13360000
1337,Michael Rizzo,13370000
1338,Jose Lemoine,13380000
1339,Randall Takata,13390000
1340,Maria Tucker,13400000
1341,Cecille Wood,13410000
1342,William Long,13420000
1343,Carolyn Moffat,13430000
1344,Lisa Trent,13440000
1345,Mathew Bridges,13450000
1346,Ashley Melton,13460000
1347,Daniel Stockdill,13470000
1348,Connie Stone,13480000
1349,Steven Hamilton,13490000
1350,Todd Liaw,13500000
1351,Gary Copeland,13510000
1352,Elsie Coon,13520000
1353,Thomas Greenup,13530000
1354,Keith Davis,13540000
1355,Stefani Pinneo,13550000
1356,Roberto Seelbach,13560000
1357,Jerome Stuart,13570000
1358,Ruthie Duggins,13580000
1359,Jeremy Brown,13590000
1360,Earl Batz,13600000
1361,Candace Ross,13610000
1362,Evelyn Leggett,13620000
1363,Timothy Austin,13630000
1364,Jesse Mcconnell,13640000
1365,Phoebe Atkinson,13650000
1366,Sarah Hawkins,13660000
1367,Maureen Wray,13670000
1368,Joseph Mahaffey,13680000
1369,Silvia Glenn,13690000
1370,Patricia Dougherty,13700000
1371,Justin Kennedy,13710000
1372,Eric Wheat,13720000
1373,Wayne Keller,13730000
1374,Mike Freeman,13740000
1375,Calvin Ramin,13750000
1376,Paul Lopez,13760000
1377,Richard Aquino,13770000
1378,Janet Vega,13780000
1379,Jane Ferguson,13790000
1380,Antonio Mckinley,13800000
1381,Paul Cowger,13810000
1382,Fabiola Erickson,13820000
1383,Richard Bell,13830000
1384,Sheldon King,13840000
1385,Kirby Mitchell,13850000
1386,Robert Fuss,13860000
1387,Cheri Mims,13870000
1388,Brenda Moates,13880000
1389,David Wilson,13890000
1390,Justin Robins,13900000
1391,Donna Forrest,13910000
1392,Michael Padilla,13920000
1393,Andreas Whitemore,13930000
1394,Hector Madsen,13940000
1395,Elizabeth Dillon,13950000
1396,George Christianson,13960000
1397,Connie Bussell,13970000
1398,John Troxel,13980000
1399,Ronald Williams,13990000
1400,Amy Blalock,14000000
1401,Jennifer Bartley,14010000
1402,Richard Anderson,14020000
1403,Mamie Nieves,14030000
1404,Mary Perry,14040000
1405,Shane Gaspar,14050000
1406,Kenneth Alvord,14060000
1407,Jeff Dube,14070000
1408,Jason King,14080000
1409,Terri Batton,14090000
1410,Wayne Moore,14100000
1411,Marvin Weis,14110000
1412,Willie Bogle,14120000
1413,Phillip Dargis,14130000
1414,Mariann Cummings,14140000
1415,Gloria Clark,14150000
1416,Ronald Johnson,14160000
1417,Samuel Byerly,14170000
1418,Elsie Roehrig,14180000
1419,Kathryn Mata,14190000
1420,Louis Krantz,14200000
1421,Gwendolyn Clay,14210000
1422,Clifton Samuel,14220000
1423,Gary Callender,14230000
1424,Jose Simmons,14240000
1425,Marvin Smith,14250000
1426,Christian Yager,14260000
1427,Lillian Flagg,14270000
1428,Dina Nussbaum,14280000
1429,Sam Craner,14290000
1430,Jennifer Pariente,14300000
1431,Susan Werner,14310000
1432,Vicente Mabe,14320000
1433,Samuel Conklin,14330000
1434,Matthew Spear,14340000
1435,Chung French,14350000
1436,Mike Huskey,14360000
1437,Rita Wetzel,14370000
1438,Katie Carrillo,14380000
1439,Jessica Rogers,14390000
1440,Ralph Sardi,14400000
1441,Christian Rucker,14410000
1442,Michael Robertson,14420000
1443,Julie Trahan,14430000
1444,Charles Craig,14440000
1445,Mary Nelson,14450000
1446,Saul Taylor,14460000
1447,Benny Terry,14470000
1448,Carol Blackburn,14480000
1449,Ida Tyler,14490000
1450,Brandon Gould,14500000
1451,Constance Rasset,14510000
1452,Lou Quimby,14520000
1453,William Plourde,14530000
1454,Michele Mckinney,14540000
1455,Maria Stein,14550000
1456,Briana Carter,14560000
1457,Iraida Flynn,14570000
1458,Terry Russell,14580000
1459,Karen Eck,14590000
1460,Dan Gilbert,14600000
1461,Paul Hayes,14610000
1462,Sharon Laskoski,14620000
1463,Christopher Robbins,14630000
1464,Moises Cummings,14640000
1465,Dale Cain,14650000
1466,Myrna Tribble,14660000
1467,Norman Barraza,14670000
1468,Laverne Nichols,14680000
1469,Bettie Young,14690000
1470,Barbara Knight,14700000
1471,Karen Gubler,14710000
1472,Elizabeth Jones,14720000
1473,Curt Wilder,14730000
1474,Luis Twine,14740000
1475,Douglas Ross,14750000
1476,Christopher Ezell,14760000
1477,Antonio Trebilcock,14770000
1478,Jimmy Domenice,14780000
1479,Maria Kuziel,14790000
1480,Brian Grant,14800000
1481,Salvatore Miosky,14810000
1482,Bianca West,14820000
1483,Denise Geisler,14830000
1484,Fidel Jones,14840000
1485,Angela Adams,14850000
1486,Jane Runge,14860000
1487,George Kenyon,14870000
1488,Shemeka Joseph,14880000
1489,Michael Ball,14890000
1490,Terri Tilton,14900000
1491,George Wilson,14910000
1492,Charles Whitney,14920000
1493,Andrew Joyce,14930000
1494,Wayne Vincent,14940000
1495,Barry Hill,14950000
1496,Shannon Tagliarini,14960000
1497,Keith Tarver,14970000
1498,Angel Thompson,14980000
1499,Donna Plummer,14990000
1500,Vincent Mcginn,15000000
1501,Teresa Yon,15010000
1502,Junko Lawson,15020000
1503,Ronald Humphrey,15030000
1504,Robert Brothern,15040000
1505,Kathy Ryan,15050000
1506,Keith Colon,15060000
1507,Vicki Baker,15070000
1508,Ilona Collins,15080000
1509,Cindy Zook,15090000
1510,Thomas Taylor,15100000
1511,Robbin Sanchez,15110000
1512,Matthew Koehl,15120000
1513,Clarence Eisele,15130000
1514,Warren Blackwell,15140000
1515,Ramona Gondek,15150000
1516,Audrey Thompson,15160000
1517,Joan Fields,15170000
1518,Mary Sweet,15180000
1519,Perry Saul,15190000
1520,Marie Gonzalez,15200000
1521,Thomas Seutter,15210000
1522,Thomas Rose,15220000
1523,Lucille Dawes,15230000
1524,Kevin Crane,15240000
1525,Sara Wright,15250000
1526,George Arsenault,15260000
1527,Andrea Alvear,15270000
1528,Hugh Mannon,15280000
1529,John Alzugaray,15290000
1530,Ann Cramer,15300000
1531,Caroline Ewing,15310000
1532,Joshua Forbes,15320000
1533,Steven Eck,15330000
1534,James Sinclair,15340000
1535,Christopher Gaynor,15350000
1536,Joan Tea,15360000
1537,Anthony Cruz,15370000
1538,Kimberly Hall,15380000
1539,Edna Barnes,15390000
1540,Kathryn Dye,15400000
1541,Gregg Grant,15410000
1542,Evan Hernandez,15420000
1543,Arthur Singleton,15430000
1544,Shawn Treffert,15440000
1545,Betty Smock,15450000
1546,Peter Noblett,15460000
1547,Harold Naquin,15470000
1548,Antonio Glessner,15480000
1549,Debra Brown,15490000
1550,Marian Thomas,15500000
1551,Desiree Orourke,15510000
1552,Leroy Becker,15520000
1553,Guadalupe Garcia,15530000
1554,Michael Mcbride,15540000
1555,Ronald Dalton,15550000
1556,Yael Bateman,15560000
1557,Jean Hardy,15570000
1558,Shanice Pergande,15580000
1559,James Duque,15590000
1560,Erma Norrell,15600000
1561,Melinda Hickman,15610000
1562,Eric Battle,15620000
1563,John Mitchell,15630000
1564,Leslie Womack,15640000
1565,Joseph Gallagher,15650000
1566,Joey Hodge,15660000
1567,Geneva Trilling,15670000
1568,Katrina Krull,15680000
1569,Todd Rieker,15690000
1570,Frank Bednorz,15700000
1571,David Gusler,15710000
1572,Lisa Hammock,15720000
1573,Harry Holley,15730000
1574,Goldie White,15740000
1575,Raymond Bacote,15750000
1576,Ronda Green,15760000
1577,Robert Haskins,15770000
1578,Scott Crichton,15780000
1579,Dyan Duffy,15790000
1580,Henry Smith,15800000
1581,John Spilman,15810000
1582,Maria Veltre,15820000
1583,William Moore,15830000
1584,Thomas Sweet,15840000
1585,Willie Ferguson,15850000
1586,Joan Bower,15860000
1587,James Mesich,15870000
1588,Emily Campbell,15880000
1589,Josephine Wiley,15890000
1590,James Harvey,15900000
1591,Todd Whalen,15910000
1592,Donna Rudasill,15920000
1593,Dean Melchor,15930000
1594,Glenn Holbrook,15940000
1595,Vicki White,15950000
1596,Mary Keely,15960000
1597,Elizabeth Balder,15970000
1598,Kimberly Charles,15980000
1599,Pansy Clark,15990000
1600,Timothy Flitter,16000000
1601,Lara Pickhardt,16010000
1602,Leann Leach,16020000
1603,Felix Ford,16030000
1604,James Aggas,16040000
1605,Debra Mussell,16050000
1606,Lisa Vu,16060000
1607,Sean Hollins,16070000
1608,George Roark,16080000
1609,Lorraine Shannon,16090000
1610,Amy Wilson,16100000
1611,Danielle Minor,16110000
1612,Maile Stribling,16120000
1613,Georgia Johnson,16130000
1614,James Watson,16140000
1615,Samuel Cherry,16150000
1616,Hallie Toms,16160000
1617,Peter Montgomery,16170000
1618,Mary White,16180000
1619,Carol Jaquess,16190000
1620,Margarita Mcpherson,16200000
1621,Sonia Myers,16210000
1622,Michael Washinton,16220000
1623,Rickie Cannady,16230000
1624,Kris Laundree,16240000
1625,Brenda Gutierrez,16250000
1626,Ricky Gray,16260000
1627,David Tavano,16270000
1628,Karen Miles,16280000
1629,Travis Cobbs,16290000
1630,Christine Mahraun,16300000
1631,Anne Petersen,16310000
1632,Ashley Botti,16320000
1633,Christina Shirley,16330000
1634,Danielle Rodriguez,16340000
1635,David Rivera,16350000
1636,Richard Martin,16360000
1637,Lesa Ortiz,16370000
1638,Alan Evanson,16380000
1639,Benjamin Brown,16390000
1640,Melissia Hamilton,16400000
1641,Opal Bradley,16410000
1642,Betty Santana,16420000
1643,Robert Mason,16430000
1644,Richard Record,16440000
1645,Lori Mcbride,16450000
1646,Jean Burghard,16460000
1647,Tonya Felten,16470000
1648,Lee Carroll,16480000
1649,Mark Arnold,16490000
1650,Junko Hoskins,16500000
1651,Katherine Love,16510000
1652,Terry Smith,16520000
1653,Roberta Williams,16530000
1654,Steven Williford,16540000
1655,George Demmons,16550000
1656,Lavonne Kirsch,16560000
1657,Paula Johnson,16570000
1658,Shane Cisneros,16580000
1659,William Vong,16590000
1660,Mildred Santiago,16600000
1661,Dennis Moore,16610000
1662,Miguel Boone,16620000
1663,Eugene Cox,16630000
1664,Roger Owens,16640000
1665,Faye Bradley,16650000
1666,Elsie Rowe,16660000
1667,Ted Easterling,16670000
1668,Alisha Perkins,16680000
1669,Tasha Flesher,16690000
1670,Cheryl Vasquez,16700000
1671,Jose Greene,16710000
1672,Vincent Warner,16720000
1673,Raymond Laravie,16730000
1674,Robert Lehmann,16740000
1675,Russell Brown,16750000
1676,Alma Burel,16760000
1677,Kristen Ramirez,16770000
1678,Julie Reed,16780000
1679,Jesse Labelle,16790000
1680,Amanda Wanzer,16800000
1681,Margarita Thresher,16810000
